descripcion,causa
115/03/201109303-2011-0205  REQUERIMIENTO,093032011020
215/03/201109303-2011-0206  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011020
117/03/201109303-2011-0213  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011021
217/03/201109303-2011-0214  DIVORCIO LITIGIOSO,093032011021
317/03/201109303-2011-0215  REIVINDICACION,093032011021
417/03/201109303-2011-0216  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011021
123/03/201109303-2011-0229  SUCESION,093032011022
222/03/201109303-2011-0225  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011022
322/03/201109303-2011-0228  TUTELA O CURADURÍA,093032011022
125/03/201109303-2011-0238  DIVORCIO LITIGIOSO,093032011023
223/03/201109303-2011-0232  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011023
323/03/201109303-2011-0234  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011023
130/03/201109303-2011-0255  DIVORCIO LITIGIOSO,093032011025
"230/03/201109303-2011-0257  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011025
329/03/201109303-2011-0253  JUICIO DE INVENTARIO,093032011025
429/03/201109303-2011-0254  CONSTITUCION DE PATRIMONIO FAMILIAR,093032011025
104/04/201109303-2011-0269  DEMARCACION DE LINDEROS,093032011026
201/04/201109303-2011-0267  RECUSACION,093032011026
301/04/201109303-2011-0268  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011026
105/04/201109303-2011-0276  TUTELA O CURADURÍA,093032011027
205/04/201109303-2011-0277  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011027
304/04/201109303-2011-0271  REIVINDICACION,093032011027
106/04/201109303-2011-0281  DIVORCIO LITIGIOSO,093032011028
206/04/201109303-2011-0284  DIVORCIO LITIGIOSO,093032011028
108/04/201109303-2011-0290  TUTELA O CURADURÍA,093032011029
208/04/201109303-2011-0292  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011029
308/04/201109303-2011-0293  DIVORCIO LITIGIOSO,093032011029
408/04/201109303-2011-0295  OTROS,093032011029
112/04/201109303-2011-0304  RECTIFICACIÓN DE PARTIDA,093032011030
113/04/201109303-2011-0312  DIVORCIO LITIGIOSO,093032011031
118/04/201109303-2011-0325  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011032
120/04/201109303-2011-0338  INVENTARIOS,093032011033
125/04/201109303-2011-0345  DIVORCIO,093032011034
221/04/201109303-2011-0343  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011034
127/04/201109303-2011-0358  TUTELA O CURADURÍA,093032011035
227/04/201109303-2011-0359  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011035
127/04/201109303-2011-0361  LICENCIA JUDICIAL,093032011036
103/05/201109303-2011-0377  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011037
202/05/201109303-2011-0375  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011037
104/05/201109303-2011-0386  AMPARO POSESORIO,093032011038
204/05/201109303-2011-0388  INVENTARIOS,093032011038
104/05/201109303-2011-0386  AMPARO POSESORIO,093032011038
204/05/201109303-2011-0388  INVENTARIOS,093032011038
111/05/201109303-2011-0402  DIVORCIO LITIGIOSO,093032011040
117/05/201109303-2011-0416  AMPARO POSESORIO,093032011041
217/05/201109303-2011-0419  DIVORCIO LITIGIOSO,093032011041
316/05/201109303-2011-0414  TUTELAS - CURADURIAS,093032011041
416/05/201109303-2011-0415  RECTIFICACION DE PARTIDAS,093032011041
119/05/201109303-2011-0426  DIVORCIO LITIGIOSO,093032011042
219/05/201109303-2011-0429  DIVORCIO,093032011042
318/05/201109303-2011-0420  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011042
418/05/201109303-2011-0422  TUTELAS - CURADURIAS,093032011042
123/05/201109303-2011-0436  DIVORCIO LITIGIOSO,093032011043
223/05/201109303-2011-0438  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011043
320/05/201109303-2011-0433  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011043
125/05/201109303-2011-0442  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011044
225/05/201109303-2011-0445  IMPUGNACION DE PATERNIDAD,093032011044
324/05/201109303-2011-0441  DIVORCIO LITIGIOSO,093032011044
101/06/201109303-2011-0459  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011045
230/05/201109303-2011-0452  OTROS,093032011045
326/05/201109303-2011-0450  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011045
103/06/201109303-2011-0469  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011046
202/06/201109303-2011-0465  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011046
301/06/201109303-2011-0460  PROVIDENCIAS PREVENTIVAS,093032011046
"106/06/201109303-2011-0471  REMATE DE PRENDA COMERCIAL, ORDINARIA E INDUSTRIAL",093032011047
203/06/201109303-2011-0470  AMPARO POSESORIO,093032011047
109/06/201109303-2011-0486  RECURSO DE ACCESO A LA INFORMACIÓN,093032011048
208/06/201109303-2011-0483  PARTICION,093032011048
113/06/201109303-2011-0498  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011049
213/06/201109303-2011-0499  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011049
115/06/201109303-2011-0506  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011050
215/06/201109303-2011-0507  DIVORCIO LITIGIOSO,093032011050
"117/06/201109303-2011-0513  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011051
217/06/201109303-2011-0519  DIVORCIO LITIGIOSO,093032011051
316/06/201109303-2011-0516  REPOSICION DE FOLIOS,093032011051
"123/06/201109303-2011-0536  REMATE DE PRENDA COMERCIAL, ORDINARIA E INDUSTRIAL",093032011053
221/06/201109303-2011-0530  RECTIFICACION DE PARTIDAS,093032011053
"124/06/201109303-2011-0542  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011054
128/06/201109303-2011-0553  DIVORCIO LITIGIOSO,093032011055
"213/06/201109303-2011-0559  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011055
104/07/201109303-2011-0569  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011056
201/07/201109303-2011-0561  TUTELAS - CURADURIAS,093032011056
301/07/201109303-2011-0566  DIVORCIO LITIGIOSO,093032011056
105/07/201109303-2011-0573  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032011057
111/07/201109303-2011-0588  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011058
111/07/201109303-2011-0588  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011058
112/07/201109303-2011-0592  DIVORCIO LITIGIOSO,093032011059
114/07/201109303-2011-0604  RECTIFICACION DE PARTIDAS,093032011060
214/07/201109303-2011-0605  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011060
313/07/201109303-2011-0603  RECUSACION,093032011060
119/07/201109303-2011-0616  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011061
126/07/201109303-2011-0628  DESPOJO VIOLENTO,093032011062
226/07/201109303-2011-0629  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011062
320/07/201109303-2011-0620  DIVORCIO LITIGIOSO,093032011062
128/07/201109303-2011-0640  REQUERIMIENTO,093032011064
228/07/201109303-2011-0641  RECUSACION,093032011064
328/07/201109303-2011-0643  RESTABLECIMIENTO DE SERVIDUMBRE,093032011064
101/08/201109303-2011-0651  REIVINDICACION,093032011065
201/08/201109303-2011-0653  DIVORCIO LITIGIOSO,093032011065
301/08/201109303-2011-0655  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032011065
103/08/201109303-2011-0663  2007017-NULIDAD DE INSTRUMENTO PÚBLICO,093032011066
202/08/201109303-2011-0660  APERTURA TESTAMENTO CERRADO,093032011066
108/08/201109303-2011-0679  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011067
"205/08/201109303-2011-0676  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011067
305/08/201109303-2011-0677  RECTIFICACIÓN DE PARTIDA,093032011067
110/08/201109303-2011-0685  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011068
208/08/201109303-2011-0680  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011068
115/08/201109303-2011-0697  AMPARO POSESORIO,093032011069
211/08/201109303-2011-0694  DESPOJO VIOLENTO,093032011069
311/08/201109303-2011-0695  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011069
116/08/201109303-2011-0705  TUTELA O CURADURÍA,093032011070
"118/08/201109303-2011-0714  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011071
123/08/201109303-2011-0726  LIQUIDACION DE LA SOCIEDAD CONYUGAL,093032011072
222/08/201109303-2011-0721  RECTIFICACION DE PARTIDAS,093032011072
124/08/201109303-2011-0730  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011073
129/08/201109303-2011-0748  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011074
229/08/201109303-2011-0749  DIVORCIO LITIGIOSO,093032011074
326/08/201109303-2011-0741  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011074
101/09/201109303-2011-0766  AMPARO POSESORIO,093032011076
102/09/201109303-2011-0771  IMPUGNACIÓN DE PATERNIDAD,093032011077
106/09/201109303-2011-0788  DESPOJO VIOLENTO,093032011078
206/09/201109303-2011-0789  DIVORCIO LITIGIOSO,093032011078
305/09/201109303-2011-0785  DIVORCIO LITIGIOSO,093032011078
405/09/201109303-2011-0787  TUTELA O CURADURÍA,093032011078
106/09/201109303-2011-0788  DESPOJO VIOLENTO,093032011078
206/09/201109303-2011-0789  DIVORCIO LITIGIOSO,093032011078
305/09/201109303-2011-0785  DIVORCIO LITIGIOSO,093032011078
405/09/201109303-2011-0787  TUTELA O CURADURÍA,093032011078
106/09/201109303-2011-0793  IMPUGNACION DE PATERNIDAD,093032011079
108/09/201109303-2011-0801  CANCELACION DE PATRIMONIO FAMILIAR,093032011080
208/09/201109303-2011-0804  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011080
308/09/201109303-2011-0808  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011080
112/09/201109303-2011-0815  TUTELA O CURADURÍA,093032011081
209/09/201109303-2011-0810  DIVORCIO LITIGIOSO,093032011081
"309/09/201109303-2011-0811  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011081
116/09/201109303-2011-0829  IMPUGNACION DE PATERNIDAD,093032011082
213/09/201109303-2011-0820  AMPARO POSESORIO,093032011082
313/09/201109303-2011-0821  REIVINDICACION,093032011082
119/09/201109303-2011-0831  RECUSACION,093032011083
123/09/201109303-2011-0848  CONSIGNACION (ORDINARIO),093032011084
221/09/201109303-2011-0843  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011084
321/09/201109303-2011-0844  INVENTARIOS,093032011084
420/09/201109303-2011-0841  AMPARO POSESORIO,093032011084
126/09/201109303-2011-0854  DIVORCIO LITIGIOSO,093032011085
226/09/201109303-2011-0857  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011085
326/09/201109303-2011-0858  AMPARO POSESORIO,093032011085
128/09/201109303-2011-0869  REQUERIMIENTO JUDICIAL,093032011086
130/09/201109303-2011-0879  PARTICIÓN DE BIENES SUCESORIOS,093032011087
229/09/201109303-2011-0874  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011087
103/10/201109303-2011-0885  RECUSACION,093032011088
103/10/201109303-2011-0890  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011089
106/10/201109303-2011-0905  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032011090
206/10/201109303-2011-0908  DIVORCIO LITIGIOSO,093032011090
107/10/201109303-2011-0916  DIVORCIO LITIGIOSO,093032011091
111/10/201109303-2011-0924  IMPUGNACIÓN DEL ACUERDO DE JUNTAS GENERALES DE SOCIOS O ACCIONISTAS,093032011092
211/10/201109303-2011-0926  MATRICULA DE COMERCIO,093032011092
113/10/201109303-2011-0935  DIVORCIO LITIGIOSO,093032011093
213/10/201109303-2011-0939  DEMARCACION DE LINDEROS,093032011093
312/10/201109303-2011-0933  TUTELA O CURADURÍA,093032011093
No se encuentran resultados.,093032011096
121/10/201109303-2011-0974  TUTELA O CURADURÍA,093032011097
221/10/201109303-2011-0975  AMPARO POSESORIO,093032011097
320/10/201109303-2011-0972  TUTELA O CURADURÍA,093032011097
126/10/201109303-2011-0989  HONORARIOS DE ABOGADO,093032011098
225/10/201109303-2011-0984  IMPUGNACIÓN DE MATERNIDAD,093032011098
"324/10/201109303-2011-0981  AUTORIZACIONES, LICENCIAS JUDICIALES",093032011098
126/10/201109303-2011-0990  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032011099
131/10/201109303-2011-1004  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011100
228/10/201109303-2011-1001  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032011100
107/11/201109303-2011-1017  EXCEPCIONES COACTIVA,093032011101
201/11/201109303-2011-1015  OTROS,093032011101
109/11/201109303-2011-1025  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011102
208/11/201109303-2011-1021  DIVORCIO LITIGIOSO,093032011102
112/11/201109303-2011-1038  IMPUGNACION DE PATERNIDAD,093032011103
211/11/201109303-2011-1037  ACCESO A LA INFORMACION,093032011103
310/11/201109303-2011-1032  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011103
410/11/201109303-2011-1033  SUCESION,093032011103
115/11/201109303-2011-1043  REQUERIMIENTO,093032011104
215/11/201109303-2011-1045  SUCESION,093032011104
315/11/201109303-2011-1048  DISOLUCION DE LA SOCIEDAD CONYUGAL,093032011104
118/11/201109303-2011-1056  DIVORCIO LITIGIOSO,093032011105
118/11/201109303-2011-1060  INVENTARIOS,093032011106
218/11/201109303-2011-1061  COMPETENCIA,093032011106
318/11/201109303-2011-1063  OTROS,093032011106
125/11/201109303-2011-1079  AUTORIZACIÓN JUDICIAL,093032011107
129/11/201109303-2011-1094  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011109
229/11/201109303-2011-1095  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011109
329/11/201109303-2011-1098  TUTELA O CURADURÍA,093032011109
130/11/201109303-2011-1109  REQUERIMIENTO,093032011110
229/11/201109303-2011-1102  DIVORCIO POR MUTUO CONSENTIMIENTO,093032011110
No se encuentran resultados.,093032011111
No se encuentran resultados.,093032012003
111/01/201309303-2013-0019  INHIBICION,093032013001
111/01/201309303-2013-0019  INHIBICION,093032013001
123/01/201309303-2013-0041  EXCEPCIONES A LA COACTIVA,093032013004
No se encuentran resultados.,093032013005
No se encuentran resultados.,093032014003
111/01/201309303-2013-0019  INHIBICION,093032013001
123/01/201309303-2013-0041  EXCEPCIONES A LA COACTIVA,093032013004
No se encuentran resultados.,093032013005
No se encuentran resultados.,093032014003
